onset	duration	nwb_table	fixcross_time	ExperimentID	trial_num	boundary_type	key	resp_value	leftright	accuracy	confidence	RT	frameName	stimuli_type	old_new	boundary1_time	boundary2_time	boundary3_time	stimCategory	Clip_name
1.0003372499999998	8.0626965	encoding_table	0.05399775	70.0												5.1621334999999995			1.0	SB_5.mp4
10.133919749999999	8.030431250000001	encoding_table	9.07771125	70.0												14.133919749999999			2.0	HB_17.mp4
19.216998	7.998756999999998	encoding_table	18.18051325	70.0												23.216998			0.0	NB_14.mp4
28.16420875	7.930957499999998	encoding_table	27.231965	70.0												32.16420875			0.0	NB_16.mp4
37.03978625	8.432882	encoding_table	36.1115475	70.0												41.03978625			2.0	HB_22.mp4
46.5227165	7.996109499999996	encoding_table	45.488968	70.0												50.522716499999994			0.0	NB_19.mp4
68.4166755	7.932586000000001	encoding_table	67.384929	70.0												74.20420974999999			1.0	SB_9.mp4
77.3942175	7.932216249999996	encoding_table	76.3654565	70.0												80.09247599999999	81.646322		1.0	SB_23.mp4
86.2799355	8.030659749999998	encoding_table	85.34257774999999	70.0												90.2799355	88.13089975	92.14924775	2.0	HB_8.mp4
95.3912905	8.026347000000001	encoding_table	94.32687075	70.0												99.3912905	101.47259625		2.0	HB_4.mp4
104.45652725	7.9658945000000045	encoding_table	103.43377799999999	70.0												105.99877024999999	107.57110775	109.016694	1.0	SB_27.mp4
113.52505149999999	8.664399500000002	encoding_table	112.43860699999999	70.0												116.44403625	117.78640974999999		1.0	SB_20.mp4
123.23790274999999	7.966479499999991	encoding_table	122.2056195	70.0												125.63039375			1.0	SB_7.mp4
145.5031065	6.871070500000002	encoding_table	144.55326599999998	70.0												149.5031065			0.0	NB_4.mp4
153.29968775	8.032867249999981	encoding_table	152.39034924999999	70.0												157.29968775			0.0	NB_24.mp4
162.25614099999999	8.333004500000015	encoding_table	161.348713	70.0												164.0442065			1.0	SB_11.mp4
171.64899075	9.165864749999997	encoding_table	170.60533675	70.0												172.720414	173.78407975		1.0	SB_22.mp4
181.779645	8.366701000000006	encoding_table	180.83096125	70.0												185.779645			0.0	NB_29.mp4
191.09162575	7.166065250000003	encoding_table	190.1624905	70.0												195.09162575			0.0	NB_20.mp4
199.18276849999998	7.9832719999999995	encoding_table	198.2739775	70.0												203.18276849999998			0.0	NB_11.mp4
227.65982449999998	8.198642750000005	encoding_table	226.59805849999998	70.0												231.65982449999998			0.0	NB_13.mp4
236.942735	8.032342749999998	encoding_table	235.87459024999998	70.0												238.78625749999998	241.27252249999998		1.0	SB_17.mp4
245.937028	8.667446749999982	encoding_table	244.99112449999998	70.0												249.937028			0.0	NB_6.mp4
255.67014974999998	8.064110999999997	encoding_table	254.62058199999998	70.0												260.67155199999996			1.0	SB_15.mp4
264.70683575	7.796445000000006	encoding_table	263.75044625	70.0												268.70683575	266.952746	270.98648149999997	2.0	HB_6.mp4
273.4872825	7.863857999999993	encoding_table	272.51963225	70.0												279.05416175			1.0	SB_4.mp4
282.33306875	8.232906249999985	encoding_table	281.3672275	70.0												284.9174835	287.22843925		1.0	SB_19.mp4
301.47853675	8.263464499999998	encoding_table	300.56520975	70.0												305.47853675			0.0	NB_10.mp4
310.6735215	8.099815499999977	encoding_table	309.75809075	70.0												314.6735215			0.0	NB_5.mp4
319.78841925	7.53096174999996	encoding_table	318.789453	70.0												321.42335325			1.0	SB_3.mp4
328.3108625	8.33248974999998	encoding_table	327.33564325	70.0												332.3108625			2.0	HB_26.mp4
337.6428615	7.996710249999978	encoding_table	336.65954425	70.0												341.6428615			0.0	NB_2.mp4
346.67970175	8.064874499999974	encoding_table	345.65576475	70.0												348.99118325	351.40327525		1.0	SB_21.mp4
380.70853825	8.39727499999998	encoding_table	379.67583225	70.0												384.70853825	383.01873424999997		2.0	HB_3.mp4
390.14895275	8.064696500000025	encoding_table	389.121851	70.0												394.14895275			2.0	HB_18.mp4
