onset	duration	nwb_table	fixcross_time	ExperimentID	trial_num	boundary_type	key	resp_value	leftright	accuracy	confidence	RT	frameName	stimuli_type	old_new	boundary1_time	boundary2_time	boundary3_time	stimCategory	Clip_name
1.08486375	8.03234275	encoding_table	0.059727999999999996	70.0												2.92838625	5.4146512499999995		1.0	SB_17.mp4
10.0744065	7.9664795	encoding_table	9.13145	70.0												12.4668975			1.0	SB_7.mp4
19.15163775	9.165865	encoding_table	18.057083	70.0												20.223060999999998	21.28672675		1.0	SB_22.mp4
29.3409765	8.032867249999999	encoding_table	28.3335995	70.0												33.3409765			0.0	NB_24.mp4
38.45723175	8.099931249999997	encoding_table	37.3903035	70.0												42.45723175			0.0	NB_17.mp4
47.6366685	8.066315750000001	encoding_table	46.57355775	70.0												51.6366685			2.0	HB_20.mp4
66.06374325	8.332489499999994	encoding_table	65.05277749999999	70.0												70.06374325			2.0	HB_26.mp4
75.3981905	7.83215525	encoding_table	74.41248474999999	70.0												79.3981905			2.0	HB_29.mp4
84.20510349999999	8.064829750000001	encoding_table	83.24664225	70.0												88.20510349999999			0.0	NB_22.mp4
93.346935	7.166065499999988	encoding_table	92.28640449999999	70.0												97.346935			0.0	NB_20.mp4
101.62680574999999	8.03332125	encoding_table	100.52905274999999	70.0												105.62680574999999	104.08997525	107.50145275	2.0	HB_9.mp4
110.67818175	7.998756999999998	encoding_table	109.6765045	70.0												114.67818175			0.0	NB_14.mp4
119.63114574999999	8.43288200000002	encoding_table	118.69298599999999	70.0												123.63114574999999			2.0	HB_22.mp4
141.27133974999998	7.966349000000008	encoding_table	140.26310775	70.0												145.27133974999998			0.0	NB_27.mp4
150.20378	8.145237500000007	encoding_table	149.254041	70.0												153.63065824999998			1.0	SB_14.mp4
159.34354775	7.596189249999981	encoding_table	158.36523875	70.0												160.319197	162.46747225	164.11378525	1.0	SB_28.mp4
167.89730175	8.163069500000006	encoding_table	166.9559825	70.0												171.89730175			0.0	NB_7.mp4
177.13389899999999	8.034264250000007	encoding_table	176.07674425	70.0												182.91973374999998			1.0	SB_13.mp4
195.5117885	7.996109249999989	encoding_table	194.517154	70.0												199.5117885			0.0	NB_19.mp4
204.51884975	7.930957500000005	encoding_table	203.52425275	70.0												208.51884975			0.0	NB_16.mp4
213.509895	8.333004499999987	encoding_table	212.46625674999999	70.0												215.2979605			1.0	SB_11.mp4
222.78453374999998	8.197553249999999	encoding_table	221.85893274999998	70.0												226.78453374999998	224.34406349999998	228.71328799999998	2.0	HB_10.mp4
232.088596	7.299609000000004	encoding_table	230.9984355	70.0												236.088596			0.0	NB_28.mp4
240.45135324999998	7.965874250000013	encoding_table	239.40438525	70.0												244.45135324999998			0.0	NB_8.mp4
256.65660075	8.39727499999998	encoding_table	255.632873	70.0												260.65660075	258.96679675		2.0	HB_3.mp4
266.0824035	8.064110999999968	encoding_table	265.07007749999997	70.0												271.08380575			1.0	SB_15.mp4
275.10823825	7.863858249999964	encoding_table	274.16268575	70.0												280.6751175			1.0	SB_4.mp4
284.0654125	8.232906249999985	encoding_table	282.988399	70.0												286.64982725	288.960783		1.0	SB_19.mp4
293.31751725	7.998743250000018	encoding_table	292.31471074999996	70.0												297.31751725			0.0	NB_9.mp4
302.31631475	7.895963999999992	encoding_table	301.3325865	70.0												306.31631475			2.0	HB_30.mp4
315.41617725	7.93383	encoding_table	314.3611165	70.0												320.48979575			1.0	SB_1.mp4
324.4055815	7.530918499999984	encoding_table	323.36613875	70.0												328.4055815			0.0	NB_15.mp4
333.05093124999996	8.099815250000006	encoding_table	331.952876	70.0												337.05093124999996			0.0	NB_5.mp4
342.185411	7.9802250000000186	encoding_table	341.166829	70.0												346.185411	348.24490975		2.0	HB_5.mp4
351.11322974999996	8.263464499999998	encoding_table	350.18196274999997	70.0												355.11322974999996			0.0	NB_10.mp4
360.319168	8.062696500000015	encoding_table	359.39300975	70.0												364.48096425			1.0	SB_5.mp4
369.33221675	7.932215999999983	encoding_table	368.39814524999997	70.0												372.03047525	373.58432124999996		1.0	SB_23.mp4
385.94342774999996	8.66744675000001	encoding_table	385.030224	70.0												389.94342774999996			0.0	NB_6.mp4
395.60212125	8.031266249999987	encoding_table	394.62706575	70.0												399.60212125			0.0	NB_1.mp4
404.69505799999996	8.033506500000044	encoding_table	403.64978625	70.0												408.69505799999996	406.33279575	410.62219899999997	2.0	HB_12.mp4
413.72262874999996	8.028683250000029	encoding_table	412.744808	70.0												417.72262874999996			2.0	HB_28.mp4
422.67483799999997	8.064233750000028	encoding_table	421.76763474999996	70.0												426.67483799999997			2.0	HB_16.mp4
431.6565675	7.96589449999999	encoding_table	430.7554365	70.0												433.1988105	434.771148	436.21673425	1.0	SB_27.mp4
440.66979825	7.530961750000017	encoding_table	439.63856599999997	70.0												442.30473225			1.0	SB_3.mp4
452.53326	8.031005250000021	encoding_table	451.48272825	70.0												456.53326			2.0	HB_21.mp4
461.49398299999996	8.366701000000035	encoding_table	460.58046025	70.0												465.49398299999996			0.0	NB_29.mp4
470.844792	7.997697749999986	encoding_table	469.87693774999997	70.0												474.844792			0.0	NB_30.mp4
479.85837375	8.062028249999969	encoding_table	478.85889525	70.0												485.71133775			1.0	SB_12.mp4
488.89889624999995	8.064696500000025	encoding_table	487.9365315	70.0												492.89889624999995			2.0	HB_18.mp4
504.7638675	8.265128249999918	encoding_table	503.72946375	70.0												508.7638675			2.0	HB_27.mp4
514.106949	8.93050125000002	encoding_table	513.04527075	70.0												516.93842	518.7228739999999		1.0	SB_18.mp4
524.08917275	8.031819499999983	encoding_table	523.05379175	70.0												528.08917275	526.9673405	530.3095314999999	2.0	HB_11.mp4
533.22352875	8.265985999999998	encoding_table	532.13738425	70.0												537.22352875			0.0	NB_21.mp4
542.5337334999999	8.197238500000026	encoding_table	541.50595	70.0												546.5337334999999			2.0	HB_19.mp4
551.76180775	7.931876750000015	encoding_table	550.7472252499999	70.0												555.76180775	554.0267005	557.9689502499999	2.0	HB_13.mp4
560.80801775	8.050063499999965	encoding_table	559.70988225	70.0												564.80801775	562.360068		2.0	HB_1.mp4
582.267532	8.198642749999976	encoding_table	581.3566217499999	70.0												586.267532			0.0	NB_13.mp4
591.3994735	8.097790250000003	encoding_table	590.4824615	70.0												597.22391625			1.0	SB_10.mp4
600.605718	8.197016499999904	encoding_table	599.51346775	70.0												604.605718			0.0	NB_18.mp4
609.8002917499999	8.064874500000087	encoding_table	608.8192055	70.0												612.1117732499999	614.52386525		1.0	SB_21.mp4
618.9185795	7.113588749999963	encoding_table	617.8815235	70.0												622.9185795			0.0	NB_25.mp4
638.57876525	7.629767750000042	encoding_table	637.59755725	70.0												639.862538	642.37801825		1.0	SB_16.mp4
647.32389525	7.931666250000035	encoding_table	646.22489675	70.0												651.32389525			2.0	HB_23.mp4
656.3394794999999	8.232361250000054	encoding_table	655.271901	70.0												658.2648125	660.4576125	662.16697725	1.0	SB_29.mp4
665.53728625	8.165858999999955	encoding_table	664.588088	70.0												671.066246			1.0	SB_2.mp4
674.7027949999999	8.966253000000052	encoding_table	673.71949975	70.0												678.7027949999999	678.1021549999999	680.77640275	2.0	HB_7.mp4
684.65948125	8.104574249999928	encoding_table	683.685486	70.0												685.21115025	686.4914592499999	688.246146	1.0	SB_30.mp4
698.2880497499999	8.664399500000059	encoding_table	697.2296895	70.0												701.2070345	702.549408		1.0	SB_20.mp4
707.87509025	8.46424849999994	encoding_table	706.9686684999999	70.0												709.610277	711.2683935	712.758158	1.0	SB_26.mp4
717.414775	8.43339375000005	encoding_table	716.35547975	70.0												719.77224525	720.96650875		1.0	SB_25.mp4
726.7714659999999	8.034106500000007	encoding_table	725.86465475	70.0												730.7714659999999			0.0	NB_12.mp4
735.72556575	7.929910500000005	encoding_table	734.82187275	70.0												739.72556575			0.0	NB_3.mp4
754.83009025	8.097941749999904	encoding_table	753.8406	70.0												758.83009025			2.0	HB_25.mp4
764.0116565	7.964255750000007	encoding_table	762.94415325	70.0												768.0116565			2.0	HB_24.mp4
773.0515939999999	7.796445250000033	encoding_table	771.99239425	70.0												777.0515939999999	775.29750425	779.33123975	2.0	HB_6.mp4
781.95176075	8.197424000000069	encoding_table	780.864387	70.0												783.43946275			1.0	SB_6.mp4
791.10590525	7.998689000000013	encoding_table	790.16564275	70.0												793.97389175	795.0662345		1.0	SB_24.mp4
