onset	duration	nwb_table	fixcross_time	ExperimentID	trial_num	boundary_type	key	resp_value	leftright	accuracy	confidence	RT	frameName	stimuli_type	old_new	boundary1_time	boundary2_time	boundary3_time	stimCategory	Clip_name
1.09219925	7.931666249999999	encoding_table	0.05078175	70.0												5.09219925			2.0	HB_23.mp4
10.09941825	8.397275	encoding_table	9.03965925	70.0												14.09941825	12.409614249999999		2.0	HB_3.mp4
19.453107	7.298875249999998	encoding_table	18.513168999999998	70.0												23.1875145			1.0	SB_8.mp4
27.689715749999998	8.104574249999999	encoding_table	26.76834775	70.0												28.241384749999998	29.521693749999997	31.2763805	1.0	SB_30.mp4
36.83443575	7.931876750000001	encoding_table	35.810721	70.0												40.83443575	39.0993285	43.04157825	2.0	HB_13.mp4
45.68725825	7.966349000000001	encoding_table	44.782813499999996	70.0												49.68725825			0.0	NB_27.mp4
54.57759075	7.5309184999999985	encoding_table	53.670078499999995	70.0												58.57759075			0.0	NB_15.mp4
72.41490399999999	8.099931249999997	encoding_table	71.49183099999999	70.0												76.41490399999999			0.0	NB_17.mp4
81.59504075	7.932215999999997	encoding_table	80.53130125	70.0												84.29329924999999	85.84714525		1.0	SB_23.mp4
90.5190725	8.930501500000005	encoding_table	89.54369274999999	70.0												93.3505435	95.1349975		1.0	SB_18.mp4
100.41187775	8.033364249999991	encoding_table	99.46604649999999	70.0												104.41187775	103.15956949999999	106.33364025	2.0	HB_14.mp4
109.43533749999999	8.229758500000003	encoding_table	108.4617095	70.0												113.43533749999999			0.0	NB_26.mp4
123.83289574999999	8.433393750000008	encoding_table	122.89798775	70.0												126.190366	127.38462949999999		1.0	SB_25.mp4
133.33765125	8.065746999999988	encoding_table	132.28269525	70.0												137.33765125	136.5649095	139.602283	2.0	HB_15.mp4
142.385838	8.145237499999979	encoding_table	141.41983175	70.0												145.81271625			1.0	SB_14.mp4
151.510564	7.966479499999991	encoding_table	150.547408	70.0												153.903055			1.0	SB_7.mp4
160.538425	8.050063749999993	encoding_table	159.49350775	70.0												164.538425	162.09047525		2.0	HB_1.mp4
169.62193424999998	8.265985999999998	encoding_table	168.60494325	70.0												173.62193424999998			0.0	NB_21.mp4
182.72629575	8.030431249999992	encoding_table	181.67074474999998	70.0												186.72629575			2.0	HB_17.mp4
191.74511199999998	8.197238500000026	encoding_table	190.77319674999998	70.0												195.74511199999998			2.0	HB_19.mp4
200.8957255	8.097790250000003	encoding_table	199.958779	70.0												206.72016825			1.0	SB_10.mp4
210.02471275	7.113588499999992	encoding_table	209.009975	70.0												214.02471275			0.0	NB_25.mp4
218.15133949999998	8.198642750000005	encoding_table	217.1547205	70.0												222.15133949999998			0.0	NB_13.mp4
239.7169945	8.09794149999999	encoding_table	238.732669	70.0												243.7169945			2.0	HB_25.mp4
248.79491224999998	8.064111000000025	encoding_table	247.83144725	70.0												253.7963145			1.0	SB_15.mp4
257.9700625	7.998743499999989	encoding_table	256.87554825	70.0												261.9700625			0.0	NB_9.mp4
266.936828	7.166065249999974	encoding_table	265.9851835	70.0												270.936828			0.0	NB_20.mp4
275.1327065	8.197016749999989	encoding_table	274.11928675	70.0												279.1327065			0.0	NB_18.mp4
284.316579	8.966252999999995	encoding_table	283.34616575	70.0												288.316579	287.715939	290.39018675	2.0	HB_7.mp4
294.26160849999997	7.930957250000006	encoding_table	293.2992025	70.0												298.26160849999997			0.0	NB_16.mp4
306.59399675	8.064696500000025	encoding_table	305.69211724999997	70.0												310.59399675			2.0	HB_18.mp4
315.70867675	7.764466249999998	encoding_table	314.67505124999997	70.0												319.70867675			0.0	NB_23.mp4
324.56675824999996	7.9832719999999995	encoding_table	323.48962075	70.0												328.56675824999996			0.0	NB_11.mp4
333.5507585	8.066316000000029	encoding_table	332.566495	70.0												337.5507585			2.0	HB_20.mp4
342.70521249999996	7.895964000000049	encoding_table	341.6334965	70.0												346.70521249999996			2.0	HB_30.mp4
351.70723749999996	8.026347000000044	encoding_table	350.617639	70.0												355.70723749999996	357.78854325		2.0	HB_4.mp4
370.95843775	8.0286835	encoding_table	369.98321625	70.0												374.95843775			2.0	HB_28.mp4
379.94414524999996	8.197423750000041	encoding_table	379.0034865	70.0												381.43184725			1.0	SB_6.mp4
389.09389725	6.871070499999973	encoding_table	388.15806349999997	70.0												393.09389725			0.0	NB_4.mp4
396.94272474999997	8.032867250000038	encoding_table	395.98146575	70.0												400.94272474999997			0.0	NB_24.mp4
406.04802225	7.932586000000015	encoding_table	404.97796	70.0												411.8355565			1.0	SB_9.mp4
417.66792125	7.863857999999993	encoding_table	416.66280075	70.0												423.2348005			1.0	SB_4.mp4
426.61426124999997	8.263464499999998	encoding_table	425.54857275	70.0												430.61426124999997			0.0	NB_10.mp4
435.8091105	8.0333215	encoding_table	434.88773525	70.0												439.8091105	438.27227999999997	441.68375749999996	2.0	HB_9.mp4
444.86819075	8.030659999999955	encoding_table	443.84476225	70.0												448.86819075	446.719155	450.737503	2.0	HB_8.mp4
453.9163635	8.032342749999998	encoding_table	452.90299825	70.0												455.759886	458.246151		1.0	SB_17.mp4
466.3541045	7.796445249999977	encoding_table	465.40191725	70.0												470.3541045	468.60001474999996	472.63375025	2.0	HB_6.mp4
475.06501199999997	8.333004500000015	encoding_table	474.16455049999996	70.0												476.8530775			1.0	SB_11.mp4
484.365798	8.034264249999978	encoding_table	483.408347	70.0												490.15163275			1.0	SB_13.mp4
493.47843924999995	8.062028500000054	encoding_table	492.41418525	70.0												499.33140325			1.0	SB_12.mp4
502.63593925	8.332489500000008	encoding_table	501.556916	70.0												506.63593925			2.0	HB_26.mp4
512.07997525	7.998688750000042	encoding_table	510.98081375	70.0												514.94796175	516.0403044999999		1.0	SB_24.mp4
520.9831445	8.064874749999944	encoding_table	520.081457	70.0												523.294626	525.706718		1.0	SB_21.mp4
533.3043964999999	7.997697500000072	encoding_table	532.2578277499999	70.0												537.3043964999999			0.0	NB_30.mp4
542.22797975	7.832155499999999	encoding_table	541.3110565	70.0												546.22797975			2.0	HB_29.mp4
551.09979475	7.9338299999999435	encoding_table	550.073125	70.0												556.17341325			1.0	SB_1.mp4
560.10676025	8.197553249999942	encoding_table	559.045743	70.0												564.10676025	561.66629	566.0355145	2.0	HB_10.mp4
569.37487	7.980224749999934	encoding_table	568.3088769999999	70.0												573.37487	575.43436875		2.0	HB_5.mp4
578.3798889999999	7.96589449999999	encoding_table	577.3664445	70.0												579.9221319999999	581.4944694999999	582.9400557499999	1.0	SB_27.mp4
587.3116289999999	8.664399500000059	encoding_table	586.3596205	70.0												590.23061375	591.57298725		1.0	SB_20.mp4
600.59434275	7.596189249999952	encoding_table	599.5374362499999	70.0												601.569992	603.7182672499999	605.36458025	1.0	SB_28.mp4
609.13375925	8.03126624999993	encoding_table	608.19991825	70.0												613.13375925			0.0	NB_1.mp4
618.1279235	7.947296499999993	encoding_table	617.1730719999999	70.0												622.1279235	620.48732875		2.0	HB_2.mp4
626.989206	8.033506500000044	encoding_table	626.0882255	70.0												630.989206	628.62694375	632.916347	2.0	HB_12.mp4
636.0075395	8.031005249999907	encoding_table	635.0280272499999	70.0												640.0075395			2.0	HB_21.mp4
653.74332375	7.96587425000007	encoding_table	652.8380135	70.0												657.74332375			0.0	NB_8.mp4
662.78371125	8.23236149999991	encoding_table	661.7127714999999	70.0												664.7090442499999	666.90184425	668.6112089999999	1.0	SB_29.mp4
671.95948575	8.265128249999975	encoding_table	671.0185074999999	70.0												675.95948575			2.0	HB_27.mp4
681.30698075	8.031819499999983	encoding_table	680.2349105	70.0												685.30698075	684.1851485	687.5273394999999	2.0	HB_11.mp4
690.259007	7.53096174999996	encoding_table	689.34778225	70.0												691.8939409999999			1.0	SB_3.mp4
698.7509349999999	8.163069500000006	encoding_table	697.8062327499999	70.0												702.7509349999999			0.0	NB_7.mp4
723.7009644999999	8.366701000000035	encoding_table	722.7919085	70.0												727.7009644999999			0.0	NB_29.mp4
733.12392675	8.099815250000006	encoding_table	732.0737282499999	70.0												737.12392675			0.0	NB_5.mp4
742.2660975	7.929910500000005	encoding_table	741.22648625	70.0												746.2660975			0.0	NB_3.mp4
751.287472	8.165858999999955	encoding_table	750.20371425	70.0												756.81643175			1.0	SB_2.mp4
760.538558	7.629767750000042	encoding_table	759.4567734999999	70.0												761.82233075	764.337811		1.0	SB_16.mp4
769.24143175	8.432882000000063	encoding_table	768.1803269999999	70.0												773.24143175			2.0	HB_22.mp4
782.92785525	8.064829749999944	encoding_table	781.82791975	70.0												786.92785525			0.0	NB_22.mp4
792.064707	8.034106749999978	encoding_table	791.00455375	70.0												796.064707			0.0	NB_12.mp4
801.0659215	9.165864749999969	encoding_table	800.1013385	70.0												802.13734475	803.2010104999999		1.0	SB_22.mp4
811.14648025	7.964255500000036	encoding_table	810.24145125	70.0												815.14648025			2.0	HB_24.mp4
820.1724517499999	7.996710249999978	encoding_table	819.1258869999999	70.0												824.1724517499999			0.0	NB_2.mp4
829.17092825	8.064233749999971	encoding_table	828.1763707499999	70.0												833.17092825			2.0	HB_16.mp4
838.22629275	8.46424849999994	encoding_table	837.2477749999999	70.0												839.9614795	841.619596	843.1093605	1.0	SB_26.mp4
850.00973475	8.062696499999902	encoding_table	848.937732	70.0												854.171531			1.0	SB_5.mp4
858.9894979999999	7.299609250000003	encoding_table	858.07800575	70.0												862.9894979999999			0.0	NB_28.mp4
867.277417	7.996109499999989	encoding_table	866.3005079999999	70.0												871.277417			0.0	NB_19.mp4
876.20517375	8.667446749999954	encoding_table	875.27680575	70.0												880.20517375			0.0	NB_6.mp4
885.792838	7.998756999999955	encoding_table	884.88370175	70.0												889.792838			0.0	NB_14.mp4
895.8429622499999	8.232906000000071	encoding_table	894.80336325	70.0												898.427377	900.7383327499999		1.0	SB_19.mp4
1103.95402425	1.535757999999987	recognition_table	1103.3874127499998	71.0	1.0	3.0		6.0		2.0	2.0	1.7748126335791312	HB_4_frameA_foil.png	0.0	1.0					
1107.8009077499999	1.5335939999999937	recognition_table	1107.28426	71.0	2.0	1.0		3.0		2.0	2.0	0.16706862784121768	NB_26_frameA.png	1.0	2.0					
1110.052688	1.5335139999999683	recognition_table	1109.519524	71.0	3.0	3.0		3.0		2.0	2.0	1.7876416273138602	HB_2_frameA.png	1.0	2.0					
1113.8575415	1.533541249999871	recognition_table	1113.3909405	71.0	4.0	2.0		3.0		2.0	2.0	1.1649740687225858	SB_6_frameB.png	1.0	2.0					
1117.026324	1.5334277500001008	recognition_table	1116.55970975	71.0	5.0	1.0		6.0		2.0	2.0	1.9883345326979907	NB_9_frameA_foil.png	0.0	1.0					
1121.02161	1.5342219999999998	recognition_table	1120.5549597499999	71.0	6.0	2.0		2.0		2.0	3.0	1.2479066746600438	SB_1_frameA.png	1.0	2.0					
1124.325734	1.5336787500000355	recognition_table	1123.8091305	71.0	7.0	3.0		2.0		2.0	3.0	2.00550927986842	HB_3_frameA.png	1.0	2.0					
1128.4170387499998	1.533433500000001	recognition_table	1127.8669975	71.0	8.0	3.0		3.0		2.0	2.0	2.299140180059112	HB_1_frameB.png	1.0	2.0					
1132.7463625	1.5337777499998992	recognition_table	1132.26307875	71.0	9.0	2.0		7.0		2.0	3.0	0.7254360356891993	SB_4_frameA_foil.png	0.0	1.0					
1135.546951	1.5336852499999623	recognition_table	1135.01368975	71.0	10.0	2.0		3.0		2.0	2.0	1.3971028101041156	SB_1_frameB.png	1.0	2.0					
1138.98163775	1.5334900000000289	recognition_table	1138.4815925	71.0	11.0	1.0		6.0		2.0	2.0	1.7400246370671084	NB_21_frameA_foil.png	0.0	1.0					
1142.77792925	1.5335897499999191	recognition_table	1142.26137525	71.0	12.0	1.0		3.0		2.0	2.0	2.316036383217579	NB_22_frameA.png	1.0	2.0					
1147.09655425	1.5337037499998587	recognition_table	1146.6299219999999	71.0	13.0	2.0		7.0		2.0	3.0	1.6550835664311307	SB_1_frameA_foil.png	0.0	1.0					
1150.799548	1.5334117499999138	recognition_table	1150.2996745	71.0	14.0	1.0		7.0		2.0	3.0	1.6957503819576232	NB_6_frameB_foil.png	0.0	1.0					
1154.51198075	1.5335982499998408	recognition_table	1154.04529775	71.0	15.0	1.0		2.0		2.0	3.0	1.0187167548810976	NB_12_frameA.png	1.0	2.0					
1157.52398475	1.533787249999932	recognition_table	1157.07399775	71.0	16.0	1.0		2.0		2.0	3.0	1.658309562202703	NB_14_frameA.png	1.0	2.0					
1161.268234	1.5334600000001046	recognition_table	1160.735027	71.0	17.0	2.0		2.0		2.0	3.0	1.801091970219204	SB_2_frameB.png	1.0	2.0					
1165.17146175	1.5334887500000605	recognition_table	1164.62160425	71.0	18.0	3.0		6.0		2.0	2.0	1.4667522650888714	HB_1_frameA_foil.png	0.0	1.0					
1168.675375	1.5337637499999346	recognition_table	1168.175483	71.0	19.0	1.0		2.0		2.0	3.0	1.473780075142713	NB_3_frameB.png	1.0	2.0					
