onset	duration	nwb_table	fixcross_time	ExperimentID	trial_num	boundary_type	key	resp_value	leftright	accuracy	confidence	RT	frameName	stimuli_type	old_new	boundary1_time	boundary2_time	boundary3_time	stimCategory	Clip_name
1.01440425	7.9986887499999995	encoding_table	0.05498375	70.0												3.88239075	4.9747335		1.0	SB_24.mp4
10.000987499999999	7.29887525	encoding_table	9.0293075	70.0												13.735394999999999			1.0	SB_8.mp4
18.314621	8.03100525	encoding_table	17.318134	70.0												22.314621			2.0	HB_21.mp4
27.35031725	8.09779025	encoding_table	26.36407225	70.0												33.17476			1.0	SB_10.mp4
36.506342	8.263464249999998	encoding_table	35.4665775	70.0												40.506342			0.0	NB_10.mp4
45.820166	8.097941499999997	encoding_table	44.785152749999995	70.0												49.820166			2.0	HB_25.mp4
54.83700225	7.9832719999999995	encoding_table	53.935627999999994	70.0												58.83700225			0.0	NB_11.mp4
75.554915	7.929910500000005	encoding_table	74.639117	70.0												79.554915			0.0	NB_3.mp4
84.49584374999999	7.530961750000003	encoding_table	83.50371849999999	70.0												86.13077775			1.0	SB_3.mp4
93.10120225	8.034264249999993	encoding_table	92.045695	70.0												98.88703699999999			1.0	SB_13.mp4
102.21766749999999	8.065747000000002	encoding_table	101.15431475	70.0												106.21766749999999	105.44492575	108.48229925	2.0	HB_15.mp4
111.3286055	8.033364250000005	encoding_table	110.30232774999999	70.0												115.3286055	114.07629725	117.250368	2.0	HB_14.mp4
120.35386475	7.764466499999983	encoding_table	119.38088975	70.0												124.35386475			0.0	NB_23.mp4
129.21462424999999	8.031266250000016	encoding_table	128.13712475	70.0												133.21462424999999			0.0	NB_1.mp4
145.1189815	8.232906000000014	encoding_table	144.168796	70.0												147.70339625	150.014352		1.0	SB_19.mp4
154.2839435	8.66744675000001	encoding_table	153.37071975	70.0												158.2839435			0.0	NB_6.mp4
164.015964	7.932215999999983	encoding_table	162.97053375	70.0												166.7142225	168.2680685		1.0	SB_23.mp4
173.02051724999998	7.996710250000007	encoding_table	171.96715774999998	70.0												177.02051724999998			0.0	NB_2.mp4
182.11584299999998	7.93383	encoding_table	181.03617799999998	70.0												187.1894615			1.0	SB_1.mp4
197.0218935	7.895963999999992	encoding_table	195.96852825	70.0												201.0218935			2.0	HB_30.mp4
206.02613825	8.030430999999993	encoding_table	204.9367615	70.0												210.02613825			2.0	HB_17.mp4
215.0821265	8.03286725000001	encoding_table	214.07497974999998	70.0												219.0821265			0.0	NB_24.mp4
224.22619	8.031819499999983	encoding_table	223.13423375	70.0												228.22619	227.10435775	230.44654874999998	2.0	HB_11.mp4
233.36809449999998	8.030659750000012	encoding_table	232.27245675	70.0												237.36809449999998	235.21905875	239.23740675	2.0	HB_8.mp4
252.91777199999999	8.06487475000003	encoding_table	251.91335199999997	70.0												255.2292535	257.6413455		1.0	SB_21.mp4
262.070582	8.0286835	encoding_table	261.00151	70.0												266.070582			2.0	HB_28.mp4
271.19773499999997	8.062028250000026	encoding_table	270.1181295	70.0												277.050699			1.0	SB_12.mp4
280.36494949999997	7.932586000000015	encoding_table	279.27870375	70.0												286.15248375			1.0	SB_9.mp4
289.308028	8.099815500000034	encoding_table	288.31649999999996	70.0												293.308028			0.0	NB_5.mp4
307.95456674999997	8.064696500000025	encoding_table	306.90273425	70.0												311.95456674999997			2.0	HB_18.mp4
317.1259075	8.333004500000015	encoding_table	316.03814825	70.0												318.913973			1.0	SB_11.mp4
326.53998974999996	8.062696500000015	encoding_table	325.47784974999996	70.0												330.70178599999997			1.0	SB_5.mp4
