onset	duration	nwb_table	fixcross_time	ExperimentID	trial_num	boundary_type	key	resp_value	leftright	accuracy	confidence	RT	frameName	stimuli_type	old_new	boundary1_time	boundary2_time	boundary3_time	stimCategory	Clip_name
1.1564794999999999	8.232906	encoding_table	0.058908999999999996	70.0												3.7408942499999998	6.05185		1.0	SB_19.mp4
10.379890999999999	6.8710705	encoding_table	9.402876	70.0												14.379890999999999			0.0	NB_4.mp4
18.35359725	8.064696249999997	encoding_table	17.26495025	70.0												22.35359725			2.0	HB_18.mp4
27.365985	7.299609	encoding_table	26.43258475	70.0												31.365985			0.0	NB_28.mp4
35.766365	8.05006375	encoding_table	34.68136425	70.0												39.766365	37.31841525		2.0	HB_1.mp4
44.8780365	8.664399499999995	encoding_table	43.827169	70.0												47.79702125	49.13939475		1.0	SB_20.mp4
58.71009325	8.06269675	encoding_table	57.6387735	70.0												62.871889499999995			1.0	SB_5.mp4
67.80870175	7.965874499999998	encoding_table	66.7882245	70.0												71.80870175			0.0	NB_8.mp4
76.71105025	7.9967102499999925	encoding_table	75.789577	70.0												80.71105025			0.0	NB_2.mp4
85.71373874999999	7.93383	encoding_table	84.72264425	70.0												90.78735725			1.0	SB_1.mp4
94.69319175	8.197423749999999	encoding_table	93.66227375	70.0												96.18089375			1.0	SB_6.mp4
103.816749	8.333004749999986	encoding_table	102.9052425	70.0												105.60481449999999			1.0	SB_11.mp4
120.28324724999999	7.596189250000009	encoding_table	119.37899449999999	70.0												121.25889649999999	123.40717174999999	125.05348475	1.0	SB_28.mp4
128.8518365	7.931666250000006	encoding_table	127.89387624999999	70.0												132.8518365			2.0	HB_23.mp4
137.88567874999998	8.265985999999998	encoding_table	136.799383	70.0												141.88567874999998			0.0	NB_21.mp4
147.16893825	7.83215525	encoding_table	146.16613425	70.0												151.16893825			2.0	HB_29.mp4
156.09211	8.097790250000003	encoding_table	155.01705049999998	70.0												161.91655275			1.0	SB_10.mp4
165.18028825	8.030660000000012	encoding_table	164.2046685	70.0												169.18028825	167.0312525	171.0496005	2.0	HB_8.mp4
188.71551725	8.066315999999972	encoding_table	187.638615	70.0												192.71551725			2.0	HB_20.mp4
197.80358625	8.0333215	encoding_table	196.7966315	70.0												201.80358625	200.26675575	203.67823324999998	2.0	HB_9.mp4
206.93147575	8.433393499999994	encoding_table	205.85295524999998	70.0												209.28894599999998	210.4832095		1.0	SB_25.mp4
216.30086	8.197553249999999	encoding_table	215.38030725	70.0												220.30086	217.86038975	222.22961425	2.0	HB_10.mp4
225.45562525	7.629767749999985	encoding_table	224.513216	70.0												226.739398	229.25487825		1.0	SB_16.mp4
239.22217024999998	8.034264250000007	encoding_table	238.18184925	70.0												245.008005			1.0	SB_13.mp4
248.24369775	8.26346449999997	encoding_table	247.2714275	70.0												252.24369775			0.0	NB_10.mp4
257.42232674999997	8.064111249999996	encoding_table	256.52204775	70.0												262.423729			1.0	SB_15.mp4
266.47785975	7.9802250000000186	encoding_table	265.50099825	70.0												270.47785975	272.5373585		2.0	HB_5.mp4
275.43685275	7.764466499999969	encoding_table	274.47282425	70.0												279.43685275			0.0	NB_23.mp4
284.1948855	7.932215999999983	encoding_table	283.21621625	70.0												286.893144	288.44698999999997		1.0	SB_23.mp4
293.07824949999997	8.104574250000042	encoding_table	292.14199924999997	70.0												293.6299185	294.91022749999996	296.66491425	1.0	SB_30.mp4
308.6216285	8.163069500000006	encoding_table	307.67975325	70.0												312.6216285			0.0	NB_7.mp4
