onset	duration	nwb_table	fixcross_time	ExperimentID	trial_num	boundary_type	key	resp_value	leftright	accuracy	confidence	RT	frameName	stimuli_type	old_new	boundary1_time	boundary2_time	boundary3_time	stimCategory	Clip_name
1.06244125	7.94729625	encoding_table	0.0514525	70.0												5.06244125	3.4218465		2.0	HB_2.mp4
10.0551265	7.9986887499999995	encoding_table	9.024678999999999	70.0												12.923112999999999	14.01545575		1.0	SB_24.mp4
19.161555999999997	8.333004500000001	encoding_table	18.06693025	70.0												20.9496215			1.0	SB_11.mp4
28.589608	7.7644664999999975	encoding_table	27.50886225	70.0												32.589608			0.0	NB_23.mp4
37.274798499999996	8.265986000000005	encoding_table	36.369789749999995	70.0												41.274798499999996			0.0	NB_21.mp4
46.5705545	7.166065499999995	encoding_table	45.55569	70.0												50.5705545			0.0	NB_20.mp4
61.02876875	8.064233999999999	encoding_table	59.982893749999995	70.0												65.02876875			2.0	HB_16.mp4
70.037938	7.629767749999999	encoding_table	69.107604	70.0												71.32171075	73.83719099999999		1.0	SB_16.mp4
78.59235249999999	7.930957250000006	encoding_table	77.682456	70.0												82.59235249999999			0.0	NB_16.mp4
87.5463135	8.930501250000006	encoding_table	86.53932574999999	70.0												90.37778449999999	92.1622385		1.0	SB_18.mp4
97.399366	8.667446749999996	encoding_table	96.49139249999999	70.0												101.399366			0.0	NB_6.mp4
107.0826865	7.796445250000005	encoding_table	106.0826905	70.0												111.0826865	109.32859674999999	113.36233225	2.0	HB_6.mp4
115.836929	7.99769775	encoding_table	114.89486224999999	70.0												119.836929			0.0	NB_30.mp4
130.777759	7.964255499999979	encoding_table	129.78256075	70.0												134.777759			2.0	HB_24.mp4
139.788603	8.030660000000012	encoding_table	138.75779325	70.0												143.788603	141.63956725	145.65791525	2.0	HB_8.mp4
148.744992	8.197238249999998	encoding_table	147.83519725	70.0												152.744992			2.0	HB_19.mp4
158.02884025	8.034263999999979	encoding_table	156.9571775	70.0												163.814675			1.0	SB_13.mp4
166.985806	7.9318767499999865	encoding_table	166.0779045	70.0												170.985806	169.25069875	173.1929485	2.0	HB_13.mp4
175.96040025	8.031819750000011	encoding_table	174.93228925	70.0												179.96040025	178.83856799999998	182.180759	2.0	HB_11.mp4
189.02344	7.832155499999999	encoding_table	188.022153	70.0												193.02344			2.0	HB_29.mp4
197.88586974999998	8.064110999999997	encoding_table	196.87044649999999	70.0												202.887272			1.0	SB_15.mp4
207.04055524999998	8.033506500000016	encoding_table	205.96474425	70.0												211.04055524999998	208.678293	212.96769625	2.0	HB_12.mp4
216.02585599999998	8.031266000000016	encoding_table	215.08898524999998	70.0												220.02585599999998			0.0	NB_1.mp4
225.01221999999999	8.464248499999997	encoding_table	224.07192849999998	70.0												226.74740674999998	228.40552325	229.89528775	1.0	SB_26.mp4
239.78362024999998	7.929910500000005	encoding_table	238.85722825	70.0												243.78362024999998			0.0	NB_3.mp4
248.79272325	7.998757000000012	encoding_table	247.72828199999998	70.0												252.79272325			0.0	NB_14.mp4
257.853121	8.050063500000022	encoding_table	256.80605225	70.0												261.853121	259.40517124999997		2.0	HB_1.mp4
266.99776099999997	8.197424000000012	encoding_table	265.9190635	70.0												268.485463			1.0	SB_6.mp4
