onset	duration	nwb_table	fixcross_time	ExperimentID	trial_num	boundary_type	key	resp_value	leftright	accuracy	confidence	RT	frameName	stimuli_type	old_new	boundary1_time	boundary2_time	boundary3_time	stimCategory	Clip_name
1.0680097499999999	8.1986425	encoding_table	0.05162175	70.0												5.06800975			0.0	NB_13.mp4
10.20368575	8.06482975	encoding_table	9.2741405	70.0												14.20368575			0.0	NB_22.mp4
19.3085885	8.0341065	encoding_table	18.28268225	70.0												23.3085885			0.0	NB_12.mp4
28.294139249999997	8.165859000000001	encoding_table	27.35727875	70.0												33.823099			1.0	SB_2.mp4
37.391395249999995	8.464248500000004	encoding_table	36.474816749999995	70.0												39.126582	40.7846985	42.274463	1.0	SB_26.mp4
47.828496	7.298875249999995	encoding_table	46.885710499999995	70.0												51.5629035			1.0	SB_8.mp4
56.14852	7.996109249999996	encoding_table	55.143232749999996	70.0												60.14852			0.0	NB_19.mp4
65.19261225	8.930501250000006	encoding_table	64.15927125	70.0												68.02408325	69.80853725		1.0	SB_18.mp4
75.12976524999999	8.064233999999999	encoding_table	74.13796549999999	70.0												79.12976524999999			2.0	HB_16.mp4
84.15253299999999	7.9658945000000045	encoding_table	83.20944125	70.0												85.69477599999999	87.2671135	88.71269975	1.0	SB_27.mp4
93.07769574999999	7.9832719999999995	encoding_table	92.1336405	70.0												97.07769574999999			0.0	NB_11.mp4
119.83278125	7.929910499999991	encoding_table	118.75476375	70.0												123.83278125			0.0	NB_3.mp4
128.73785025	7.932215999999983	encoding_table	127.77753974999999	70.0												131.43610875	132.98995474999998		1.0	SB_23.mp4
137.63499299999998	7.932585750000015	encoding_table	136.68498075	70.0												143.42252725			1.0	SB_9.mp4
146.66249725	7.629767749999985	encoding_table	145.58317399999999	70.0												147.94627	150.46175025		1.0	SB_16.mp4
155.23102425	8.065747000000016	encoding_table	154.30707875	70.0												159.23102425	158.4582825	161.495656	2.0	HB_15.mp4
164.34460975	9.165864749999997	encoding_table	163.31157	70.0												165.416033	166.47969874999998		1.0	SB_22.mp4
174.49087799999998	8.104574250000013	encoding_table	173.5253835	70.0												175.04254699999998	176.322856	178.07754275	1.0	SB_30.mp4
196.08932374999998	7.964255750000007	encoding_table	195.124105	70.0												200.08932374999998			2.0	HB_24.mp4
205.13363024999998	8.145237500000007	encoding_table	204.0685325	70.0												208.5605085			1.0	SB_14.mp4
214.30384924999998	8.265128250000004	encoding_table	213.29380675	70.0												218.30384924999998			2.0	HB_27.mp4
223.61286174999998	7.530918500000013	encoding_table	222.58390624999998	70.0												227.61286174999998			0.0	NB_15.mp4
232.22888824999998	8.263464499999998	encoding_table	231.15986225	70.0												236.22888824999998			0.0	NB_10.mp4
241.527359	7.530961749999989	encoding_table	240.50835924999998	70.0												243.16229299999998			1.0	SB_3.mp4
255.27259725	8.099931249999997	encoding_table	254.3064	70.0												259.27259725			0.0	NB_17.mp4
264.33030675	8.033506499999987	encoding_table	263.38802525	70.0												268.33030675	265.96804449999996	270.25744775	2.0	HB_12.mp4
273.40432649999997	7.930957500000034	encoding_table	272.379189	70.0												277.40432649999997			0.0	NB_16.mp4
282.303366	8.0286835	encoding_table	281.35075374999997	70.0												286.303366			2.0	HB_28.mp4
291.44301075	8.229758500000003	encoding_table	290.347881	70.0												295.44301075			0.0	NB_26.mp4
322.76586449999996	8.032867250000038	encoding_table	321.83359325	70.0												326.76586449999996			0.0	NB_24.mp4
331.872549	6.8710702500000025	encoding_table	330.81364049999996	70.0												335.872549			0.0	NB_4.mp4
339.84303424999996	7.94729650000005	encoding_table	338.7581475	70.0												343.84303424999996	342.20243949999997		2.0	HB_2.mp4
348.79845875	8.062028249999969	encoding_table	347.80519725	70.0												354.65142275			1.0	SB_12.mp4
357.89812624999996	8.033364250000034	encoding_table	356.87541325	70.0												361.89812624999996	360.64581799999996	363.81988874999996	2.0	HB_14.mp4
366.92858474999997	7.998757000000012	encoding_table	365.946487	70.0												370.92858474999997			0.0	NB_14.mp4
376.035978	7.997697749999986	encoding_table	374.94213325	70.0												380.035978			0.0	NB_30.mp4
395.95946475	7.764466499999969	encoding_table	394.92882499999996	70.0												399.95946475			0.0	NB_23.mp4
404.79308799999995	7.596189250000009	encoding_table	403.73880599999995	70.0												405.76873724999996	407.9170125	409.56332549999996	1.0	SB_28.mp4
413.38710199999997	8.66439975000003	encoding_table	412.404067	70.0												416.30608674999996	417.64846024999997		1.0	SB_20.mp4
422.996305	8.062696499999959	encoding_table	422.066491	70.0												427.15810124999996			1.0	SB_5.mp4
432.07262749999995	8.197016500000018	encoding_table	431.07376374999996	70.0												436.07262749999995			0.0	NB_18.mp4
441.35474825	7.998743249999961	encoding_table	440.28500925	70.0												445.35474825			0.0	NB_9.mp4
461.28407575	8.099815499999977	encoding_table	460.2485185	70.0												465.28407575			0.0	NB_5.mp4
470.38794924999996	8.031819750000011	encoding_table	469.3987635	70.0												474.38794924999996	473.26611699999995	476.60830799999997	2.0	HB_11.mp4
479.43386024999995	7.299609000000032	encoding_table	478.43444474999995	70.0												483.43386024999995			0.0	NB_28.mp4
487.679558	8.066315999999972	encoding_table	486.7483325	70.0												491.679558			2.0	HB_20.mp4
496.80017499999997	7.895963999999992	encoding_table	495.76060175	70.0												500.80017499999997			2.0	HB_30.mp4
518.2644222499999	7.832155499999999	encoding_table	517.323484	70.0												522.2644222499999			2.0	HB_29.mp4
527.14677875	8.432882000000063	encoding_table	526.1113037499999	70.0												531.14677875			2.0	HB_22.mp4
536.5192667499999	7.166065250000088	encoding_table	535.5943649999999	70.0												540.5192667499999			0.0	NB_20.mp4
544.7192665	8.050063499999965	encoding_table	543.700172	70.0												548.7192665	546.27131675		2.0	HB_1.mp4
553.8385995	8.033321249999972	encoding_table	552.78401575	70.0												557.8385995	556.3017689999999	559.7132465	2.0	HB_9.mp4
569.01634025	7.9338299999999435	encoding_table	568.000424	70.0												574.0899587499999			1.0	SB_1.mp4
578.0022245	8.333004500000015	encoding_table	576.96543775	70.0												579.79029			1.0	SB_11.mp4
587.3353637499999	8.265985999999998	encoding_table	586.34990325	70.0												591.3353637499999			0.0	NB_21.mp4
596.571431	8.030431249999992	encoding_table	595.6160699999999	70.0												600.571431			2.0	HB_17.mp4
605.7128955	8.397275000000036	encoding_table	604.61728725	70.0												609.7128955	608.0230915		2.0	HB_3.mp4
