onset	duration	nwb_table	fixcross_time	ExperimentID	trial_num	boundary_type	key	resp_value	leftright	accuracy	confidence	RT	frameName	stimuli_type	old_new	boundary1_time	boundary2_time	boundary3_time	stimCategory	Clip_name
1.098752	8.26368	encoding_table	0.054272	70.0												5.098496			0.0	NB_10.mp4
10.427392	8.266751999999999	encoding_table	9.376768	70.0												14.427135999999999			0.0	NB_21.mp4
19.779584	8.163328	encoding_table	18.709504	70.0												23.779328			0.0	NB_7.mp4
28.891136	8.066047999999999	encoding_table	27.959296	70.0												32.890879999999996			2.0	HB_20.mp4
37.95968	8.332287999999998	encoding_table	36.973568	70.0												41.959424			2.0	HB_26.mp4
47.368192	8.197119999999998	encoding_table	46.308352	70.0												51.367936			2.0	HB_19.mp4
56.522752	7.932928000000004	encoding_table	55.581696	70.0												62.310399999999994			1.0	SB_9.mp4
83.119104	7.864320000000006	encoding_table	82.087936	70.0												88.68556799999999			1.0	SB_4.mp4
91.95724799999999	8.09984	encoding_table	90.998784	70.0												95.956992			0.0	NB_5.mp4
101.110784	8.097791999999998	encoding_table	100.073472	70.0												106.935296			1.0	SB_10.mp4
110.18649599999999	8.034304000000006	encoding_table	109.22496	70.0												115.972096			1.0	SB_13.mp4
119.325696	8.09984	encoding_table	118.237184	70.0												123.32544			0.0	NB_17.mp4
137.204736	8.103936000000004	encoding_table	136.256512	70.0												137.75667199999998	139.03667199999998	140.791808	1.0	SB_30.mp4
146.36544	8.061951999999991	encoding_table	145.325056	70.0												150.526976			1.0	SB_5.mp4
155.372544	7.9329279999999756	encoding_table	154.44377599999999	70.0												160.446464			1.0	SB_1.mp4
164.31104	8.03327999999999	encoding_table	163.321856	70.0												168.31078399999998			0.0	NB_24.mp4
173.389824	8.197119999999984	encoding_table	172.35968	70.0												177.389568	174.949376	179.318784	2.0	HB_10.mp4
182.51980799999998	8.033280000000019	encoding_table	181.603328	70.0												184.36300799999998	186.84928		1.0	SB_17.mp4
191.570944	7.165952000000004	encoding_table	190.568448	70.0												195.570688			0.0	NB_20.mp4
204.93619199999998	8.66816	encoding_table	203.986944	70.0												208.935936			0.0	NB_6.mp4
214.595584	7.299071999999995	encoding_table	213.619712	70.0												218.595328			0.0	NB_28.mp4
222.92889599999998	8.066047999999995	encoding_table	221.91103999999999	70.0												226.92864	226.156544	229.193728	2.0	HB_15.mp4
232.11007999999998	8.165376000000009	encoding_table	231.011328	70.0												237.638656			1.0	SB_2.mp4
241.20012799999998	7.7639680000000055	encoding_table	240.29183999999998	70.0												245.199872			0.0	NB_23.mp4
259.098624	8.232959999999991	encoding_table	258.146304	70.0												261.02374399999997	263.217152	264.926208	1.0	SB_29.mp4
268.307456	7.966720000000009	encoding_table	267.346944	70.0												270.69952			1.0	SB_7.mp4
277.231616	8.333312000000035	encoding_table	276.29055999999997	70.0												279.01952			1.0	SB_11.mp4
286.60735999999997	8.433664000000022	encoding_table	285.580288	70.0												288.964608	290.158592		1.0	SB_25.mp4
296.09984	7.53152	encoding_table	295.057408	70.0												300.099584			0.0	NB_15.mp4
304.654336	7.964672000000007	encoding_table	303.647744	70.0												308.65407999999996			2.0	HB_24.mp4
329.532416	7.112703999999951	encoding_table	328.61696	70.0												333.53216			0.0	NB_25.mp4
337.59232	8.03327999999999	encoding_table	336.661504	70.0												341.592064	340.05503999999996	343.46700799999996	2.0	HB_9.mp4
346.67929599999997	8.229888000000017	encoding_table	345.641984	70.0												350.67904			0.0	NB_26.mp4
355.89119999999997	8.397824000000014	encoding_table	354.92454399999997	70.0												359.890944	358.201344		2.0	HB_3.mp4
365.37343999999996	8.19712000000004	encoding_table	364.305408	70.0												369.373184			0.0	NB_18.mp4
386.77504	8.027135999999985	encoding_table	385.685504	70.0												390.77478399999995	392.85657599999996		2.0	HB_4.mp4
395.86816	8.063999999999965	encoding_table	394.81753599999996	70.0												400.869376			1.0	SB_15.mp4
404.85375999999997	8.032256000000018	encoding_table	403.94854399999997	70.0												408.853504	407.732224	411.07455999999996	2.0	HB_11.mp4
413.95097599999997	7.831551999999988	encoding_table	412.90137599999997	70.0												417.95072			2.0	HB_29.mp4
422.766592	8.966143999999986	encoding_table	421.798912	70.0												426.76633599999997	426.166272	428.83993599999997	2.0	HB_7.mp4
432.80895999999996	8.030208000000016	encoding_table	431.748096	70.0												436.808704			2.0	HB_17.mp4
