onset	duration	nwb_table	fixcross_time	ExperimentID	trial_num	boundary_type	key	resp_value	leftright	accuracy	confidence	RT	frameName	stimuli_type	old_new	boundary1_time	boundary2_time	boundary3_time	stimCategory	Clip_name
0.9682735	6.8710705	encoding_table	0.052435249999999996	70.0												4.9682735			0.0	NB_4.mp4
8.787730999999999	8.1630695	encoding_table	7.8491504999999995	70.0												12.787730999999999			0.0	NB_7.mp4
18.02078	7.166065249999999	encoding_table	16.965699	70.0												22.02078			0.0	NB_20.mp4
26.172348	7.83215525	encoding_table	25.201669749999997	70.0												30.172348			2.0	HB_29.mp4
35.08721775	8.366700999999999	encoding_table	34.01942825	70.0												39.08721775			0.0	NB_29.mp4
44.39567425	8.43339375	encoding_table	43.46889675	70.0												46.7531445	47.947407999999996		1.0	SB_25.mp4
53.88353875	7.931666249999999	encoding_table	52.843909249999996	70.0												57.88353875			2.0	HB_23.mp4
72.126173	7.932215999999997	encoding_table	71.188104	70.0												74.8244315	76.3782775		1.0	SB_23.mp4
81.05357375	8.197553249999999	encoding_table	80.0742125	70.0												85.05357375	82.6131035	86.982328	2.0	HB_10.mp4
90.2338145	8.333004500000001	encoding_table	89.266025	70.0												92.02188			1.0	SB_11.mp4
99.666266	8.099931249999997	encoding_table	98.5817275	70.0												103.666266			0.0	NB_17.mp4
108.84880224999999	7.932586000000001	encoding_table	107.78112175	70.0												114.6363365			1.0	SB_9.mp4
117.8222065	8.064111249999996	encoding_table	116.79630175	70.0												122.82360874999999			1.0	SB_15.mp4
126.97424649999999	8.062028249999997	encoding_table	125.90114824999999	70.0												132.8272105			1.0	SB_12.mp4
143.34550775	8.066316	encoding_table	142.40224999999998	70.0												147.34550775			2.0	HB_20.mp4
152.33978675	7.895964249999992	encoding_table	151.426807	70.0												156.33978675			2.0	HB_30.mp4
161.28654225	8.145237500000007	encoding_table	160.25094199999998	70.0												164.71342049999998			1.0	SB_14.mp4
170.4537025	8.930501249999992	encoding_table	169.4466785	70.0												173.28517349999998	175.0696275		1.0	SB_18.mp4
