onset	duration	nwb_table	fixcross_time	ExperimentID	trial_num	boundary_type	key	resp_value	leftright	accuracy	confidence	RT	frameName	stimuli_type	old_new	boundary1_time	boundary2_time	boundary3_time	stimCategory	Clip_name
1.14403125	8.062028250000001	encoding_table	0.05993675	70.0												6.9969952499999994			1.0	SB_12.mp4
10.27576225	8.031265999999999	encoding_table	9.2205385	70.0												14.27576225			0.0	NB_1.mp4
19.3821965	7.93383	encoding_table	18.32332975	70.0												24.455814999999998			1.0	SB_1.mp4
28.342554749999998	7.5309184999999985	encoding_table	27.332224749999998	70.0												32.34255475			0.0	NB_15.mp4
36.9320045	7.99671025	encoding_table	35.889721	70.0												40.9320045			0.0	NB_2.mp4
52.141133749999995	8.36670075	encoding_table	51.228611	70.0												56.141133749999995			0.0	NB_29.mp4
61.436063999999995	8.065747000000009	encoding_table	60.52373425	70.0												65.436064	64.66332225	67.70069575	2.0	HB_15.mp4
70.53927575	7.6297675	encoding_table	69.51799975	70.0												71.8230485	74.33852875		1.0	SB_16.mp4
79.13466849999999	7.998757000000012	encoding_table	78.18530625	70.0												83.13466849999999			0.0	NB_14.mp4
88.04977724999999	8.66744675000001	encoding_table	87.14941	70.0												92.04977724999999			0.0	NB_6.mp4
101.4356375	8.229758500000003	encoding_table	100.38239924999999	70.0												105.4356375			0.0	NB_26.mp4
110.66671724999999	8.030431000000007	encoding_table	109.681631	70.0												114.66671724999999			2.0	HB_17.mp4
119.811234	7.929910499999991	encoding_table	118.71332124999999	70.0												123.811234			0.0	NB_3.mp4
128.67142225	8.464248499999997	encoding_table	127.75737174999999	70.0												130.406609	132.06472549999998	133.55449	1.0	SB_26.mp4
138.07692774999998	8.0286835	encoding_table	137.15202625	70.0												142.07692774999998			2.0	HB_28.mp4
147.21556024999998	8.030659750000012	encoding_table	146.12187724999998	70.0												151.21556024999998	149.06652449999999	153.0848725	2.0	HB_8.mp4
156.33790825	7.930957500000005	encoding_table	155.26246375	70.0												160.33790825			0.0	NB_16.mp4
168.33277525	7.998688749999985	encoding_table	167.3847015	70.0												171.20076175	172.2931045		1.0	SB_24.mp4
177.35085875	8.433393749999993	encoding_table	176.34767474999998	70.0												179.708329	180.9025925		1.0	SB_25.mp4
186.7163275	7.997697499999987	encoding_table	185.80057299999999	70.0												190.7163275			0.0	NB_30.mp4
195.75727375	7.832155499999999	encoding_table	194.73015375	70.0												199.75727375			2.0	HB_29.mp4
204.62900025	8.198642750000005	encoding_table	203.60575899999998	70.0												208.62900025			0.0	NB_13.mp4
213.87974275	7.796445250000005	encoding_table	212.8438515	70.0												217.87974275	216.125653	220.15938849999998	2.0	HB_6.mp4
229.79286875	8.197553249999999	encoding_table	228.72494824999998	70.0												233.79286875	231.3523985	235.721623	2.0	HB_10.mp4
239.06024649999998	8.197016500000018	encoding_table	238.0065095	70.0												243.06024649999998			0.0	NB_18.mp4
248.18444399999998	7.964255750000007	encoding_table	247.273516	70.0												252.18444399999998			2.0	HB_24.mp4
257.081209	7.9832719999999995	encoding_table	256.1648115	70.0												261.081209			0.0	NB_11.mp4
266.089187	7.96634899999998	encoding_table	265.08058374999996	70.0												270.089187			0.0	NB_27.mp4
